,id,title,type,release_year,age_certification,runtime,genres,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
511,tm114449,Like Mike,MOVIE,2002,PG,99,"['fantasy', 'comedy', 'sport', 'family']",0.0,5.3,20688.0,15.059000000000001,6.1
512,tm116982,Tuck Everlasting,MOVIE,2002,PG,90,"['drama', 'fantasy', 'romance', 'family']",0.0,6.6,23766.0,15.048,6.6
513,tm78798,Confessions of a Teenage Drama Queen,MOVIE,2004,PG,97,"['comedy', 'family', 'music', 'romance', 'european']",0.0,4.6,29041.0,16.979,5.6
514,tm133143,The Lizzie McGuire Movie,MOVIE,2003,PG,94,"['family', 'comedy', 'music', 'romance']",0.0,5.5,39333.0,15.609000000000002,6.3
515,tm83783,The Game Plan,MOVIE,2007,PG,110,"['comedy', 'family', 'sport']",0.0,6.1,65355.0,32.946,6.4
516,tm99562,Silly Little Game,MOVIE,2010,,53,['documentation'],0.0,,,1.173,6.1
517,tm33681,Eight Below,MOVIE,2006,PG,120,"['drama', 'family']",0.0,7.3,64364.0,17.295,7.0
518,tm149926,G-Force,MOVIE,2009,PG,88,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",0.0,5.1,46056.0,15.652999999999999,5.4
519,ts21656,The Proud Family,SHOW,2001,TV-Y,22,"['animation', 'comedy', 'family', 'fantasy']",3.0,6.5,7344.0,17.045,8.1
520,tm89928,Jordan Rides the Bus,MOVIE,2010,,53,['documentation'],0.0,,,1.08,6.3
521,tm140670,Brother Bear,MOVIE,2003,G,85,"['animation', 'fantasy', 'comedy', 'drama', 'family']",0.0,6.8,107838.0,83.811,7.2
522,tm45773,Garfield: A Tail of Two Kitties,MOVIE,2006,PG,82,"['comedy', 'family', 'fantasy', 'animation']",0.0,5.0,42470.0,21.666,5.5
523,tm174016,Cheaper by the Dozen 2,MOVIE,2005,PG,94,"['comedy', 'family']",0.0,5.5,58351.0,26.211,6.1
524,tm80509,The Sandlot: Heading Home,MOVIE,2007,PG,96,['family'],0.0,,,6.939,6.0
525,tm35227,The Wild,MOVIE,2006,G,94,"['animation', 'comedy', 'family']",0.0,5.2,25754.0,40.539,5.5
526,ts30284,Good Luck Charlie,SHOW,2010,TV-G,23,"['drama', 'family', 'comedy', 'music']",4.0,7.1,21386.0,99.681,8.0
527,ts21721,Lilo & Stitch: The Series,SHOW,2003,TV-Y7,23,"['action', 'scifi', 'animation', 'comedy', 'family']",4.0,6.7,9902.0,26.497,7.4
528,tm79318,Underdog,MOVIE,2007,PG,81,"['fantasy', 'scifi', 'action', 'comedy', 'family']",0.0,4.7,21516.0,13.698,5.4
529,ts21190,Iron Man: Armored Adventures,SHOW,2009,TV-Y7,23,"['scifi', 'action', 'family', 'fantasy', 'animation']",2.0,6.4,3570.0,28.796,7.5
530,tm130398,Atlantis: Milo's Return,MOVIE,2003,G,70,['fantasy'],0.0,,,22.741,6.2
531,ts21940,Kick Buttowski: Suburban Daredevil,SHOW,2010,TV-Y7,23,"['action', 'comedy', 'family', 'thriller', 'animation']",2.0,6.6,4980.0,176.61900000000003,8.2
532,tm85690,Empire of Dreams: The Story of the Star Wars Trilogy,MOVIE,2004,,151,['documentation'],0.0,,,11.52,7.7
533,ts21857,The Suite Life of Zack & Cody,SHOW,2005,TV-G,26,"['comedy', 'family']",3.0,6.5,35924.0,25.955,7.8
534,ts22233,Shake It Up,SHOW,2010,TV-G,25,"['comedy', 'family']",3.0,7.8,73.0,26.250999999999998,7.9
535,ts21763,That's So Raven,SHOW,2003,TV-G,22,"['scifi', 'comedy', 'family', 'fantasy']",4.0,6.6,19722.0,50.023,7.4
536,tm43816,Flicka,MOVIE,2006,PG,95,"['drama', 'family']",0.0,6.0,7969.0,18.962,6.9
537,tm33396,BURN·E,MOVIE,2008,G,8,"['family', 'animation', 'documentation']",0.0,,,10.078,7.6
538,tm75304,High School Musical 2,MOVIE,2007,G,111,"['comedy', 'drama', 'family', 'music', 'romance']",0.0,4.6,359.0,30.331999999999997,6.5
539,tm113299,Get a Clue,MOVIE,2002,G,83,"['comedy', 'crime', 'family']",0.0,5.0,6431.0,9.166,5.4
540,tm103634,Oceans,MOVIE,2010,G,84,"['documentation', 'family', 'drama', 'european']",0.0,7.7,9639.0,8.434,7.3
541,tm119928,Home Alone 4,MOVIE,2002,PG,84,"['comedy', 'crime', 'family']",0.0,2.6,30601.0,29.803,4.5
542,tm106578,Snow Dogs,MOVIE,2002,PG,99,"['comedy', 'family', 'action', 'sport']",0.0,5.2,26857.0,16.452,5.7
543,tm82585,Home on the Range,MOVIE,2004,PG,74,"['animation', 'western', 'music', 'comedy', 'family']",0.0,5.3,22824.0,47.281000000000006,6.0
544,tm59648,Beverly Hills Chihuahua,MOVIE,2008,PG,91,"['romance', 'comedy', 'family', 'thriller', 'animation', 'drama', 'action']",0.0,3.9,24187.0,76.934,5.3
545,ts22490,Super Robot Monkey Team Hyperforce Go!,SHOW,2004,TV-Y7,27,"['action', 'family', 'fantasy', 'scifi', 'animation', 'comedy']",4.0,6.3,2313.0,5.228,7.5
546,tm42168,Tinker Bell,MOVIE,2008,G,78,['fantasy'],0.0,,,45.952,6.8
547,ts20539,The Super Hero Squad Show,SHOW,2009,TV-Y7,23,"['action', 'comedy', 'family', 'scifi', 'animation']",2.0,5.9,1792.0,21.092,7.7
548,tm130738,A Christmas Carol,MOVIE,2009,PG,96,"['fantasy', 'european', 'animation', 'drama', 'family', 'comedy', 'music', 'thriller']",0.0,6.8,113111.0,31.315,6.9
549,ts5776,Fantastic Four: World's Greatest Heroes,SHOW,2006,TV-Y7,23,"['action', 'animation', 'family', 'scifi']",1.0,6.8,2341.0,10.357000000000001,7.5
550,tm90465,Winnie the Pooh: Springtime with Roo,MOVIE,2004,G,65,['animation'],0.0,,,15.729000000000001,6.6
551,tm27689,Camp Rock,MOVIE,2008,G,94,"['comedy', 'drama', 'romance', 'animation', 'family', 'music']",0.0,5.1,33187.0,18.301,6.4
552,ts20637,Special Agent Oso,SHOW,2009,TV-Y,20,"['animation', 'action', 'family']",2.0,5.2,601.0,7.1610000000000005,7.7
553,ts21164,The Suite Life on Deck,SHOW,2008,TV-PG,24,"['comedy', 'family', 'action', 'drama']",3.0,6.3,18564.0,27.69,8.1
554,ts21313,Sonny with a Chance,SHOW,2009,TV-G,22,"['comedy', 'family', 'romance']",3.0,6.0,12121.0,18.515,8.0
555,tm46997,A Muppets Christmas: Letters to Santa,MOVIE,2008,G,55,"['comedy', 'family', 'music']",0.0,6.4,2067.0,4.968999999999999,6.1
556,tm164059,Ice Princess,MOVIE,2005,G,98,"['drama', 'comedy', 'family', 'sport']",0.0,6.0,26996.0,13.242,6.4
557,tm102647,Fernando Nation,MOVIE,2010,,52,['documentation'],0.0,,,0.85,5.8
558,ts41271,Handy Manny,SHOW,2006,TV-Y,20,"['comedy', 'animation', 'family']",4.0,5.5,1964.0,18.669,7.1
559,tm170370,Lilo & Stitch 2: Stitch Has a Glitch,MOVIE,2005,PG,68,['scifi'],0.0,,,34.565,6.6
560,ts21756,Zeke and Luther,SHOW,2009,TV-Y7,22,"['comedy', 'action', 'family', 'sport']",3.0,6.3,3413.0,9.607000000000001,8.0
561,tm87748,The Lion King 1½,MOVIE,2004,G,77,['animation'],0.0,,,75.726,6.6
562,tm51636,High School Musical 3: Senior Year,MOVIE,2008,G,117,"['romance', 'drama', 'family', 'music', 'comedy']",0.0,4.8,61929.0,33.022,6.6
563,tm20982,The Santa Clause 3: The Escape Clause,MOVIE,2006,G,88,"['comedy', 'family', 'fantasy']",0.0,4.7,37086.0,14.716,5.4
564,tm163905,Pooh's Heffalump Movie,MOVIE,2005,G,68,"['fantasy', 'animation', 'comedy', 'family']",0.0,6.4,7452.0,18.762,6.8
565,tm167908,Aliens of the Deep,MOVIE,2005,G,100,"['documentation', 'family']",0.0,6.3,3013.0,6.361000000000001,6.2
566,tm109381,Return to Never Land,MOVIE,2002,G,72,"['fantasy', 'animation', 'family']",0.0,5.8,20138.0,17.682000000000002,6.4
567,tm102355,Starstruck,MOVIE,2010,G,90,"['romance', 'comedy', 'family', 'music']",0.0,6.2,15086.0,16.01,7.0
568,tm36356,Max Keeble's Big Move,MOVIE,2001,G,86,"['comedy', 'crime', 'family']",0.0,5.4,8089.0,11.057,5.6
569,tm84562,"Mickey, Donald, Goofy: The Three Musketeers",MOVIE,2004,G,60,['comedy'],0.0,,,19.594,6.6
570,tm41029,Leroy & Stitch,MOVIE,2006,G,73,['comedy'],0.0,,,21.371,6.6
571,tm41971,Snow Buddies,MOVIE,2008,G,87,"['action', 'family']",0.0,,,11.220999999999998,6.1
572,ts14113,The Book of Pooh,SHOW,2001,TV-Y,26,"['comedy', 'animation', 'western', 'family', 'fantasy']",3.0,6.3,490.0,4.775,7.1
573,tm145073,Waking Sleeping Beauty,MOVIE,2009,PG,86,"['documentation', 'drama', 'history']",0.0,7.6,3004.0,6.369,7.3
574,tm118928,The Country Bears,MOVIE,2002,G,88,"['comedy', 'documentation', 'family', 'music']",0.0,4.1,5582.0,6.999,4.8
575,tm87510,Mulan II,MOVIE,2004,G,79,['comedy'],0.0,,,59.318999999999996,6.5
576,tm133130,Stitch! The Movie,MOVIE,2003,G,60,"['family', 'animation', 'comedy', 'action']",0.0,,,20.779,6.5
577,ts22399,Higglytown Heroes,SHOW,2004,TV-Y,24,"['animation', 'family']",3.0,4.8,539.0,14.248,8.0
578,tm137921,Hannah Montana: The Movie,MOVIE,2009,G,102,"['drama', 'comedy', 'family', 'music', 'romance']",0.0,4.5,42169.0,53.461000000000006,6.6
579,tm98659,Guru of Go,MOVIE,2010,,52,['documentation'],0.0,,,1.244,7.1
580,tm163867,Kim Possible: So the Drama,MOVIE,2005,G,71,"['action', 'animation', 'comedy', 'family', 'fantasy', 'scifi']",0.0,7.1,4476.0,9.793,7.0
581,tm169471,Once Upon A Mattress,MOVIE,2005,PG,90,['comedy'],0.0,,,5.858,5.9
582,tm30856,Motocrossed,MOVIE,2001,G,91,"['comedy', 'drama', 'action', 'family', 'sport']",0.0,6.5,5103.0,8.259,6.2
583,tm121010,The Santa Clause 2,MOVIE,2002,G,104,"['comedy', 'fantasy', 'family']",0.0,5.7,56464.0,14.815,5.9
584,ts21235,The Replacements,SHOW,2007,TV-G,23,"['animation', 'comedy', 'family', 'scifi']",3.0,5.8,2923.0,19.442,6.7
585,tm184353,Valiant,MOVIE,2005,G,76,"['comedy', 'animation', 'family', 'war']",0.0,5.5,22695.0,15.728,5.5
586,tm149585,Princess Protection Program,MOVIE,2009,G,89,"['comedy', 'drama', 'family']",0.0,5.6,23983.0,52.851000000000006,6.6
587,ts29942,Pair of Kings,SHOW,2010,TV-Y7,24,"['action', 'scifi', 'comedy', 'family', 'fantasy']",3.0,5.9,4002.0,16.067,8.0
588,tm84279,The Pixar Story,MOVIE,2007,G,87,['documentation'],0.0,7.7,6604.0,8.441,7.6
589,tm52052,The Crimson Wing: Mystery of the Flamingos,MOVIE,2008,G,78,['documentation'],0.0,7.3,1253.0,4.5089999999999995,7.2
590,tm184238,Kronk's New Groove,MOVIE,2005,G,75,['animation'],0.0,,,22.660999999999998,6.4
591,tm42665,Recess: School's Out,MOVIE,2001,G,82,"['scifi', 'comedy', 'family', 'animation']",0.0,6.6,10377.0,11.864,6.5
592,tm166137,Tarzan II,MOVIE,2005,G,72,['animation'],0.0,,,19.805,6.1
593,tm44434,The Little Mermaid: Ariel's Beginning,MOVIE,2008,PG,77,"['animation', 'family']",0.0,,,4.881,6.7
594,ts10806,The Emperor's New School,SHOW,2006,TV-Y,23,"['comedy', 'family', 'fantasy', 'animation']",2.0,6.6,5662.0,38.476,7.4
595,ts20463,Imagination Movers,SHOW,2008,TV-Y,22,"['comedy', 'family']",3.0,7.2,794.0,9.908,6.5
596,tm305209,Cars Toon Mater's Tall Tales,MOVIE,2010,G,35,"['animation', 'family', 'comedy']",0.0,,,33.155,6.6
597,ts5254,Fish Hooks,SHOW,2010,TV-G,22,"['comedy', 'animation', 'family']",3.0,4.9,3540.0,27.065,6.0
598,ts18200,Disney Channel Games,SHOW,2008,TV-G,22,"['reality', 'family']",1.0,6.5,176.0,1.4,
599,ts22266,Phil of the Future,SHOW,2004,TV-PG,22,"['scifi', 'comedy', 'family']",2.0,7.0,7519.0,9.543,7.4
600,tm148606,Wizards of Waverly Place: The Movie,MOVIE,2009,PG,94,"['drama', 'fantasy', 'comedy', 'animation', 'action', 'family']",0.0,6.2,18049.0,25.429000000000002,6.6
601,tm97467,Tinker Bell and the Great Fairy Rescue,MOVIE,2010,G,76,['animation'],0.0,,,38.175,6.6
602,tm149604,Space Buddies,MOVIE,2009,G,84,"['comedy', 'drama']",0.0,,,10.87,5.8
603,tm114043,George of the Jungle 2,MOVIE,2003,PG,87,['comedy'],0.0,,,16.371,4.4
604,tm33025,Bambi II,MOVIE,2006,G,70,"['drama', 'family', 'animation']",0.0,,,36.437,6.5
605,tm89348,Camp Rock 2: The Final Jam,MOVIE,2010,PG,104,"['comedy', 'music', 'romance', 'family']",0.0,5.2,18312.0,25.114,6.3
606,tm135875,The Jungle Book 2,MOVIE,2003,G,72,"['animation', 'comedy', 'family', 'fantasy']",0.0,5.3,16247.0,14.062999999999999,5.9
607,tm138521,Inspector Gadget 2,MOVIE,2003,G,88,['action'],0.0,,,7.331,4.1
608,tm130570,Piglet's Big Movie,MOVIE,2003,G,75,"['animation', 'family', 'comedy']",0.0,6.1,7794.0,9.088,6.7
609,tm50237,Halloweentown II: Kalabar's Revenge,MOVIE,2001,G,81,"['horror', 'fantasy', 'family']",0.0,6.3,8848.0,8.13,6.9
610,tm140455,Full-Court Miracle,MOVIE,2003,,90,"['drama', 'family', 'sport']",0.0,5.7,1019.0,5.228,5.5
611,tm118930,Cinderella II: Dreams Come True,MOVIE,2002,G,73,"['animation', 'romance']",0.0,,,72.44800000000001,6.1
612,tm151507,Tinker Bell and the Lost Treasure,MOVIE,2009,G,81,['fantasy'],0.0,,,48.373999999999995,6.8
613,ts22091,My Friends Tigger & Pooh,SHOW,2007,TV-Y,24,"['action', 'animation', 'family']",3.0,5.8,448.0,13.842,6.7
614,tm100013,The Search for Santa Paws,MOVIE,2010,G,89,"['family', 'action']",0.0,,,8.059,6.3
615,tm55791,The Luck of the Irish,MOVIE,2001,G,86,"['comedy', 'sport', 'drama', 'family', 'fantasy']",0.0,6.1,7759.0,6.789,6.1
616,tm43840,Lady and the Tramp II: Scamp's Adventure,MOVIE,2001,G,69,['romance'],0.0,,,19.861,6.4
617,ts44218,JONAS L.A.,SHOW,2009,TV-G,21,"['comedy', 'family', 'music', 'reality']",2.0,4.6,6030.0,11.409,7.8
618,tm118639,Cadet Kelly,MOVIE,2002,G,101,"['comedy', 'family', 'drama']",0.0,5.4,14190.0,10.811,6.2
619,tm137667,Santa Buddies,MOVIE,2009,G,88,"['action', 'family']",0.0,,,8.84,5.9
620,tm115095,Tarzan & Jane,MOVIE,2002,G,75,"['family', 'animation']",0.0,,,16.899,6.0
621,tm74862,Cinderella III: A Twist in Time,MOVIE,2007,G,70,['romance'],0.0,,,65.50399999999999,6.5
622,tm93041,Zenon: Z3,MOVIE,2004,,95,"['scifi', 'comedy', 'family']",0.0,5.2,2689.0,5.667999999999999,5.5
623,ts21443,Great Migrations,SHOW,2010,TV-PG,50,['documentation'],1.0,8.1,815.0,4.79,8.2
624,tm26958,Return to Halloweentown,MOVIE,2006,G,88,"['fantasy', 'family', 'horror', 'scifi', 'action', 'comedy']",0.0,5.4,6575.0,7.309,6.6
625,tm78580,Jump In!,MOVIE,2007,,85,"['romance', 'sport', 'comedy', 'drama', 'family']",0.0,5.3,7639.0,10.21,6.3
626,tm22646,Brother Bear 2,MOVIE,2006,G,73,['animation'],0.0,,,47.406000000000006,6.7
627,tm109078,The Hunchback of Notre Dame II,MOVIE,2002,G,68,['comedy'],0.0,,,28.563000000000002,5.3
628,tm2125,101 Dalmatians II: Patch's London Adventure,MOVIE,2002,G,74,['animation'],0.0,,,57.79600000000001,6.0
629,tm97013,Monster Truck Mater,MOVIE,2010,,5,['comedy'],0.0,,,7.56,6.1
630,ts26491,Wild Russia,SHOW,2008,TV-PG,44,"['documentation', 'european']",1.0,8.4,626.0,5.722,7.9
631,tm185472,Twitches,MOVIE,2005,PG,86,"['fantasy', 'comedy', 'drama', 'family']",0.0,5.6,8214.0,20.572,6.8
632,tm35977,Like Mike 2: Streetball,MOVIE,2006,PG,96,"['comedy', 'drama', 'family']",0.0,,,9.377,5.4
633,tm89841,Halloweentown High,MOVIE,2004,G,82,"['action', 'comedy', 'family', 'fantasy']",0.0,6.1,7255.0,10.753,6.5
634,tm84442,Teacher's Pet,MOVIE,2004,PG,74,"['animation', 'scifi', 'comedy', 'family', 'fantasy', 'music']",0.0,5.7,1790.0,5.136,6.1
635,tm43952,Tokyo Mater,MOVIE,2008,,6,['comedy'],0.0,,,7.691,6.1
636,tm36111,Lifted,MOVIE,2006,G,5,['animation'],0.0,,,9.45,7.5
637,tm172969,Jack-Jack Attack,MOVIE,2005,,5,['animation'],0.0,,,11.062000000000001,7.3
638,tm138041,Unidentified Flying Mater,MOVIE,2009,,4,['comedy'],0.0,,,4.995,6.2
639,tm33904,Read It and Weep,MOVIE,2006,G,90,"['drama', 'animation', 'comedy', 'family', 'romance']",0.0,5.5,5487.0,11.279000000000002,5.7
640,tm185245,Go Figure,MOVIE,2005,G,88,"['comedy', 'drama', 'action', 'family', 'romance', 'sport']",0.0,5.6,3705.0,9.561,5.9
641,tm27800,The Cheetah Girls 2,MOVIE,2006,G,96,"['music', 'family', 'comedy', 'drama']",0.0,4.9,6298.0,10.211,6.3
642,tm138227,The Cheetah Girls,MOVIE,2003,G,93,"['drama', 'comedy', 'family', 'music']",0.0,4.7,7905.0,10.674000000000001,6.0
643,tm48496,Presto,MOVIE,2008,G,5,['animation'],0.0,,,9.37,7.8
644,tm118766,Winnie the Pooh: A Very Merry Pooh Year,MOVIE,2002,G,65,"['animation', 'comedy', 'drama', 'family', 'fantasy']",0.0,6.6,2510.0,9.738999999999999,6.8
645,tm163426,Now You See It...,MOVIE,2005,G,83,"['drama', 'family', 'fantasy']",0.0,6.1,2496.0,5.742000000000001,5.8
646,tm40817,College Road Trip,MOVIE,2008,G,83,"['comedy', 'drama', 'family']",0.0,4.3,16021.0,9.588,5.6
647,tm103939,Tru Confessions,MOVIE,2002,G,83,"['drama', 'family', 'comedy']",0.0,7.5,3201.0,5.849,6.7
648,tm156660,Partly Cloudy,MOVIE,2009,G,6,['comedy'],0.0,,,8.479,7.8
649,tm28463,Cow Belles,MOVIE,2006,G,90,"['romance', 'family', 'comedy']",0.0,5.2,6380.0,9.198,5.5
650,tm144844,Dug's Special Mission,MOVIE,2009,G,5,['comedy'],0.0,,,10.876,7.0
651,tm53948,Morning Light,MOVIE,2008,PG,98,"['documentation', 'sport', 'drama']",0.0,5.7,389.0,1.8730000000000002,6.0
652,tm80921,Stuck in the Suburbs,MOVIE,2004,G,76,"['comedy', 'family', 'music']",0.0,5.5,4029.0,9.105,5.9
653,tm113905,Mike's New Car,MOVIE,2002,G,4,['animation'],0.0,,,9.245,6.9
654,tm84173,Twitches Too,MOVIE,2007,PG,83,"['fantasy', 'horror', 'thriller', 'drama', 'family']",0.0,5.6,4980.0,18.611,6.8
655,tm32146,Wendy Wu: Homecoming Warrior,MOVIE,2006,G,90,"['action', 'family', 'fantasy', 'romance', 'scifi']",0.0,5.3,6524.0,15.602,6.1
656,tm146421,The Boys: The Sherman Brothers' Story,MOVIE,2009,PG,101,"['documentation', 'music']",0.0,7.7,1154.0,9.354,7.4
657,tm90911,Day & Night,MOVIE,2010,G,6,['animation'],0.0,,,7.415,7.7
658,tm75293,Your Friend the Rat,MOVIE,2007,G,11,['animation'],0.0,,,18.775,6.7
659,tm338281,Recess: Taking the Fifth Grade,MOVIE,2003,G,63,"['animation', 'family', 'comedy']",0.0,,,8.1,6.3
660,tm27265,Mater and the Ghostlight,MOVIE,2006,G,7,['animation'],0.0,,,10.290999999999999,6.2
661,tm42743,Rescue Squad Mater,MOVIE,2008,,3,"['action', 'animation']",0.0,,,5.882000000000001,6.0
662,tm103593,Den Brother,MOVIE,2010,,89,"['family', 'romance', 'sport']",0.0,5.3,2008.0,8.199,6.0
663,tm30316,Hannah Montana & Miley Cyrus: Best of Both Worlds Concert,MOVIE,2008,G,82,"['documentation', 'music']",0.0,2.5,12002.0,7.1739999999999995,6.1
664,tm115596,The Scream Team,MOVIE,2002,,88,"['fantasy', 'comedy', 'family', 'horror']",0.0,6.3,1208.0,4.638,6.3
665,tm135648,Recess: All Growed Down,MOVIE,2003,G,61,['animation'],0.0,,,6.175,6.1
666,tm108005,Gotta Kick It Up!,MOVIE,2002,G,78,"['comedy', 'drama', 'family']",0.0,5.6,1801.0,5.257000000000001,6.7
667,tm141309,Skyrunners,MOVIE,2009,G,92,"['comedy', 'action', 'drama', 'family', 'scifi']",0.0,5.0,1288.0,7.317,4.9
668,tm119103,Double Teamed,MOVIE,2002,G,92,"['drama', 'family', 'sport']",0.0,5.9,3603.0,5.3020000000000005,6.1
669,tm145752,Eddie's Million Dollar Cook Off,MOVIE,2003,G,85,"['comedy', 'sport', 'family']",0.0,5.9,2879.0,4.598,5.9
670,tm92184,Heavy Metal Mater,MOVIE,2010,,4,['animation'],0.0,,,6.922999999999999,6.1
671,tm147121,Dadnapped,MOVIE,2009,G,84,"['action', 'comedy', 'crime', 'family']",0.0,4.7,3040.0,9.62,5.2
672,tm42235,Jumping Ship,MOVIE,2001,G,92,"['comedy', 'drama', 'family']",0.0,6.0,1875.0,4.578,6.5
673,tm28759,Minutemen,MOVIE,2008,G,91,"['scifi', 'comedy', 'family', 'romance', 'thriller']",0.0,5.8,5949.0,12.05,5.7
674,tm132504,Prep & Landing,MOVIE,2009,G,22,"['fantasy', 'family', 'animation', 'comedy']",0.0,7.6,3339.0,7.357,7.0
675,tm33408,The Cheetah Girls: One World,MOVIE,2008,G,90,"['drama', 'comedy', 'family', 'animation', 'romance', 'war']",0.0,4.5,4437.0,9.685,6.1
676,tm46442,Three Days,MOVIE,2001,,91,"['drama', 'fantasy', 'family']",0.0,6.8,1096.0,3.1289999999999996,6.1
677,tm138168,Boundin',MOVIE,2003,G,5,['comedy'],0.0,,,9.539,6.6
678,tm77963,Johnny Kapahala: Back on Board,MOVIE,2007,,90,"['drama', 'comedy', 'family', 'sport']",0.0,5.4,2189.0,8.642999999999999,6.0
679,tm44379,Stonehenge: Decoded,MOVIE,2008,PG,92,"['documentation', 'history']",0.0,6.3,240.0,2.383,6.9
680,tm186208,The Proud Family Movie,MOVIE,2005,G,90,"['comedy', 'family', 'fantasy', 'scifi', 'animation']",0.0,5.3,1753.0,11.025,5.9
681,tm129695,The Even Stevens Movie,MOVIE,2003,G,94,"['comedy', 'family']",0.0,6.1,7020.0,7.925,5.7
682,tm80896,Tiger Cruise,MOVIE,2005,,88,"['drama', 'family']",0.0,5.9,1450.0,3.9589999999999996,5.9
683,tm71993,The Secret of the Magic Gourd,MOVIE,2007,G,85,"['drama', 'family']",0.0,5.1,714.0,33.249,7.3
684,tm30433,The Fox and the Hound 2,MOVIE,2006,G,69,['animation'],0.0,,,52.276,6.0
685,tm150525,Jonas Brothers: The Concert Experience,MOVIE,2009,G,76,"['documentation', 'music', 'family']",0.0,1.6,17472.0,5.96,6.3
686,tm93001,Prep & Landing Stocking Stuffer: Operation: Secret Santa,MOVIE,2010,G,7,"['family', 'animation', 'fantasy', 'comedy']",0.0,6.8,1892.0,6.99,6.7
687,tm96601,Moon Mater,MOVIE,2010,G,4,"['animation', 'comedy']",0.0,,,3.7260000000000004,6.1
688,tm85123,Mickey's Twice Upon a Christmas,MOVIE,2004,G,68,"['animation', 'family']",0.0,,,12.43,7.1
689,tm133875,Destino,MOVIE,2003,PG,7,['animation'],0.0,,,8.455,7.2
690,ts21491,Take Two with Phineas and Ferb,SHOW,2010,TV-G,3,"['comedy', 'family', 'animation']",2.0,6.4,337.0,15.392000000000001,7.7
691,tm26534,Roving Mars,MOVIE,2006,PG,40,['documentation'],0.0,,,2.963,7.3
692,tm130402,Young Black Stallion,MOVIE,2003,G,49,"['drama', 'family', 'action']",0.0,5.4,1169.0,8.35,6.7
693,tm143422,Hatching Pete,MOVIE,2009,,90,"['comedy', 'family']",0.0,5.3,2746.0,9.371,5.6
694,tm34566,Zenon: The Zequel,MOVIE,2001,G,100,"['scifi', 'comedy', 'family']",0.0,5.7,3873.0,7.322,5.8
695,tm168266,One Man Band,MOVIE,2005,G,4,['animation'],0.0,,,11.32,7.3
696,tm49618,Mater the Greater,MOVIE,2008,G,4,['animation'],0.0,,,6.3870000000000005,6.0
697,tm179424,Life Is Ruff,MOVIE,2005,PG,84,"['family', 'comedy']",0.0,4.8,1367.0,4.334,5.6
698,tm26303,The Little Matchgirl,MOVIE,2006,G,7,['drama'],0.0,,,6.626,7.5
699,tm97996,Mater Private Eye,MOVIE,2010,G,5,['comedy'],0.0,,,5.997999999999999,6.2
700,tm79179,Pixel Perfect,MOVIE,2004,,85,"['scifi', 'fantasy', 'music', 'family', 'comedy']",0.0,5.6,3619.0,4.5360000000000005,5.2
701,tm153529,Super Rhino,MOVIE,2009,G,5,['comedy'],0.0,,,7.324,6.0
702,tm130492,You Wish!,MOVIE,2003,,87,"['comedy', 'family', 'fantasy', 'drama']",0.0,6.0,1888.0,5.1370000000000005,5.7
703,tm81543,Sacred Planet,MOVIE,2004,G,46,['documentation'],0.0,,,3.091,6.6
704,tm767,'Twas the Night,MOVIE,2001,G,84,"['family', 'comedy']",0.0,5.2,1031.0,4.467,5.4
705,tm69497,Snowglobe,MOVIE,2007,,120,"['scifi', 'fantasy', 'romance', 'comedy', 'family']",0.0,5.8,2487.0,5.49,6.3
706,tm885767,Secrets of the King Cobra,MOVIE,2010,PG,46,['documentation'],0.0,,,3.2260000000000004,4.0
707,tm77376,Going to the Mat,MOVIE,2004,,96,"['drama', 'family', 'sport']",0.0,6.7,1419.0,3.6010000000000004,6.8
708,tm138513,Trail of the Panda,MOVIE,2009,G,88,['family'],0.0,6.3,206.0,2.065,8.1
709,tm43035,Walt & El Grupo,MOVIE,2008,PG,106,"['documentation', 'family']",0.0,6.4,416.0,2.39,5.9
710,tm144792,Right on Track,MOVIE,2003,G,89,"['family', 'drama']",0.0,6.1,1365.0,5.047,6.5
711,tm112696,A Ring of Endless Light,MOVIE,2002,,88,"['drama', 'romance', 'family']",0.0,5.8,1280.0,5.141,6.8
712,tm167139,Buffalo Dreams,MOVIE,2005,,90,"['drama', 'family']",0.0,5.5,534.0,3.6439999999999997,5.2
713,tm33832,Hounded,MOVIE,2001,,91,"['comedy', 'drama', 'family']",0.0,4.9,1014.0,4.544,5.2
714,tm51679,The Poof Point,MOVIE,2001,PG,79,"['comedy', 'family', 'scifi']",0.0,4.4,559.0,3.509,5.2
715,tm155287,Journey to Shark Eden,MOVIE,2009,,60,['documentation'],0.0,,,2.938,8.8
716,tm145649,George & A.J.,MOVIE,2009,G,4,"['animation', 'family']",0.0,,,6.146,5.9
717,tm96153,Big Sur-Wild California,MOVIE,2010,G,47,['documentation'],0.0,,,1.601,6.0
718,tm87072,America's Heart and Soul,MOVIE,2004,PG,84,"['documentation', 'family']",0.0,5.0,681.0,2.166,3.6
719,tm142089,Kingdom of the Blue Whale,MOVIE,2009,PG,96,['documentation'],0.0,6.8,183.0,5.176,5.8
720,ts20630,Once Upon a Time,SHOW,2011,TV-PG,43,"['scifi', 'drama', 'fantasy', 'romance']",7.0,7.7,220345.0,112.08,7.2
