,id,title,type,release_year,age_certification,runtime,genres,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
0,tm19248,The General,MOVIE,1926,,78,"['action', 'drama', 'war', 'western', 'comedy', 'european']",0.0,8.2,89766.0,8.647,8.0
1,tm83884,His Girl Friday,MOVIE,1940,,92,"['comedy', 'drama', 'romance']",0.0,7.8,57835.0,11.27,7.4
2,tm19424,Detour,MOVIE,1945,,66,"['thriller', 'drama', 'crime']",0.0,7.3,17233.0,7.757000000000001,7.2
3,tm112005,Marihuana,MOVIE,1936,,57,"['crime', 'drama']",0.0,4.0,864.0,3.748,3.6
4,tm22806,Intolerance: Love's Struggle Throughout the Ages,MOVIE,1916,,197,"['history', 'drama']",0.0,7.7,15242.0,9.412,7.2
5,tm88001,The Stranger,MOVIE,1946,,95,"['thriller', 'crime', 'drama']",0.0,7.3,26293.0,7.566,7.3
6,tm141715,The Phantom of the Opera,MOVIE,1925,,101,['horror'],0.0,7.5,18190.0,7.428,7.2
7,tm2838,The Most Dangerous Game,MOVIE,1932,,63,"['thriller', 'horror', 'action']",0.0,7.1,12203.0,8.828,7.0
8,tm3541,"Steamboat Bill, Jr.",MOVIE,1928,,70,"['drama', 'romance', 'family', 'action', 'comedy']",0.0,7.8,14499.0,7.754,7.7
9,tm122846,The Kid,MOVIE,1921,,53,"['drama', 'comedy', 'family']",0.0,8.3,124364.0,12.692,8.2
10,tm58979,Cyrano de Bergerac,MOVIE,1950,,112,"['drama', 'romance']",0.0,7.4,4085.0,5.626,7.1
11,tm18385,Scarlet Street,MOVIE,1945,,103,"['thriller', 'drama']",0.0,7.8,16405.0,8.003,7.7
12,tm162994,Made for Each Other,MOVIE,1939,,92,"['comedy', 'drama', 'romance']",0.0,6.3,3582.0,6.242000000000001,6.1
13,tm2721,The Thief of Bagdad,MOVIE,1924,,149,"['romance', 'family', 'fantasy']",0.0,7.7,6134.0,7.166,7.4
14,tm59314,D.O.A.,MOVIE,1950,,83,"['crime', 'comedy', 'thriller', 'drama']",0.0,7.2,11816.0,7.932,6.9
15,tm74188,Jungle Book,MOVIE,1942,,106,"['fantasy', 'family', 'action']",0.0,6.7,4195.0,6.515,6.3
16,tm159958,Love Affair,MOVIE,1939,,88,"['romance', 'drama', 'comedy']",0.0,7.3,5421.0,4.0280000000000005,7.3
17,tm100997,Of Human Bondage,MOVIE,1934,,83,"['drama', 'romance']",0.0,7.0,7332.0,5.776,6.6
18,tm70212,Our Town,MOVIE,1940,,90,"['romance', 'drama', 'family']",0.0,6.5,2607.0,2.847,5.6
19,tm159975,The Little Princess,MOVIE,1939,G,93,"['comedy', 'drama', 'family']",0.0,7.1,6122.0,6.148,6.8
20,tm56594,The Jackie Robinson Story,MOVIE,1950,,76,"['drama', 'sport']",0.0,6.3,1272.0,1.9569999999999999,6.4
21,tm87972,The Strange Love of Martha Ivers,MOVIE,1946,,115,"['thriller', 'romance', 'drama']",0.0,7.4,9729.0,9.703,7.2
22,tm140201,Lady Windermere's Fan,MOVIE,1925,,120,['comedy'],0.0,7.2,1157.0,2.313,6.9
23,tm84154,Meet John Doe,MOVIE,1941,,122,"['romance', 'comedy', 'drama']",0.0,7.6,13443.0,8.574,7.4
24,tm119274,The Outlaw,MOVIE,1943,,116,['western'],0.0,,,7.502999999999999,5.6
25,tm52327,The Front Page,MOVIE,1931,,101,"['comedy', 'drama', 'thriller', 'crime', 'romance']",0.0,6.2,17.0,5.403,6.6
26,tm5661,White Zombie,MOVIE,1932,,67,['horror'],0.0,6.3,10410.0,6.822,5.9
27,tm6408,Bird of Paradise,MOVIE,1932,,80,"['romance', 'drama']",0.0,6.0,1298.0,3.1639999999999997,5.0
28,tm140761,The Lost World,MOVIE,1925,,93,"['fantasy', 'thriller', 'scifi']",0.0,7.0,5185.0,8.026,6.7
29,tm138416,The Private Life of Henry VIII,MOVIE,1933,,90,"['history', 'comedy', 'drama', 'romance']",0.0,7.0,4297.0,5.268,6.4
30,tm17109,The Southerner,MOVIE,1945,,92,['drama'],0.0,7.1,3443.0,3.753,6.3
31,tm52,A Farewell to Arms,MOVIE,1932,PG,89,"['drama', 'romance', 'war']",0.0,6.4,5970.0,7.581,6.3
32,tm97774,The Scarlet Letter,MOVIE,1934,G,69,"['drama', 'history', 'romance']",0.0,5.3,367.0,1.666,4.0
33,tm60168,The Big Lift,MOVIE,1950,,120,"['drama', 'war']",0.0,6.5,1550.0,2.667,6.7
34,tm70223,Why We Fight: Prelude to War,MOVIE,1942,,53,"['documentation', 'war']",0.0,7.0,2194.0,3.877,6.6
35,tm77319,Santa Fe Trail,MOVIE,1940,,110,"['western', 'war', 'drama', 'history', 'romance']",0.0,6.2,3754.0,5.925,5.8
36,tm17383,Dick Tracy,MOVIE,1945,,61,"['action', 'crime', 'thriller', 'family']",0.0,5.9,1380.0,2.627,5.1
37,tm50402,Woman on the Run,MOVIE,1950,PG,77,"['drama', 'crime', 'thriller']",0.0,7.2,3901.0,4.814,6.8
38,tm88502,Life with Father,MOVIE,1947,,118,"['comedy', 'family']",0.0,7.1,5446.0,4.151,6.4
39,tm62593,Nothing Sacred,MOVIE,1937,,77,"['romance', 'drama', 'fantasy', 'comedy']",0.0,6.9,6570.0,4.763999999999999,6.3
40,tm85417,Penny Serenade,MOVIE,1941,,119,"['romance', 'drama']",0.0,7.1,7087.0,5.767,6.8
41,tm4525,He Walked by Night,MOVIE,1949,,79,"['thriller', 'crime']",0.0,7.1,5943.0,5.252999999999999,6.7
42,tm5051,Algiers,MOVIE,1938,,96,"['drama', 'romance']",0.0,6.7,2803.0,2.472,6.7
43,tm118203,Jack London,MOVIE,1943,,94,"['drama', 'war', 'romance']",0.0,5.1,389.0,2.022,5.8
44,tm100333,Broken Blossoms,MOVIE,1919,PG-13,89,"['romance', 'drama']",0.0,7.3,10230.0,6.0120000000000005,6.9
45,tm61613,Too Late for Tears,MOVIE,1949,PG,99,"['crime', 'thriller', 'drama']",0.0,7.3,4678.0,5.145,6.9
46,tm127199,Orphans of the Storm,MOVIE,1921,,150,"['drama', 'history', 'romance']",0.0,7.3,5133.0,5.002,7.0
47,tm91719,Let There Be Light,MOVIE,1946,,58,"['war', 'documentation']",0.0,7.4,1850.0,3.2260000000000004,7.4
48,tm90549,The Red House,MOVIE,1947,,100,"['thriller', 'horror', 'drama']",0.0,6.8,4016.0,3.991,6.3
50,tm3083,The Memphis Belle: A Story of a Flying Fortress,MOVIE,1944,,45,"['war', 'documentation', 'history']",0.0,7.3,1646.0,2.497,6.7
51,tm90149,Smash-Up: The Story of a Woman,MOVIE,1947,,103,"['drama', 'music', 'romance']",0.0,6.4,1489.0,2.302,6.0
52,tm4412,Submarine Warfare,MOVIE,1944,,38,"['war', 'documentation']",0.0,5.9,9.0,0.6,
53,tm67825,Impact,MOVIE,1949,,111,"['thriller', 'crime', 'drama']",0.0,7.0,3809.0,4.016,6.3
54,tm16924,College,MOVIE,1927,,66,"['comedy', 'drama', 'sport']",0.0,7.0,4836.0,5.164,6.8
55,tm82402,The Devil Bat,MOVIE,1940,,68,"['horror', 'scifi']",0.0,5.5,3006.0,3.612,5.3
56,tm87277,The Headless Horseman,MOVIE,1922,,76,"['horror', 'comedy', 'drama']",0.0,4.9,299.0,0.747,5.5
57,tm112752,Sherlock Holmes and the Secret Weapon,MOVIE,1943,,68,"['thriller', 'crime', 'drama']",0.0,6.5,5948.0,4.593,6.3
58,tm137796,The Kennel Murder Case,MOVIE,1933,,73,['crime'],0.0,6.9,3447.0,2.496,6.3
59,tm15689,The Woman in Green,MOVIE,1945,,68,"['thriller', 'crime', 'drama']",0.0,6.6,6065.0,8.992,6.5
60,tm88605,Fear in the Night,MOVIE,1947,,72,"['thriller', 'crime', 'drama']",0.0,6.4,1549.0,3.838,5.5
61,tm16906,San Pietro,MOVIE,1945,,32,"['war', 'documentation']",0.0,,,2.659,6.1
62,tm163014,Gulliver's Travels,MOVIE,1939,G,76,"['action', 'animation', 'family', 'comedy', 'fantasy', 'romance']",0.0,6.6,4330.0,5.7620000000000005,6.3
63,tm67142,The Inspector General,MOVIE,1949,,101,"['romance', 'comedy']",0.0,6.7,3295.0,3.945,6.4
64,tm131928,The Vampire Bat,MOVIE,1933,,64,"['horror', 'thriller', 'drama', 'romance', 'scifi']",0.0,5.7,2558.0,4.216,5.4
65,tm53436,Svengali,MOVIE,1931,,81,"['horror', 'fantasy', 'drama', 'romance', 'scifi']",0.0,6.8,2027.0,1.237,6.0
66,tm83000,Pot o' Gold,MOVIE,1941,,86,"['romance', 'comedy']",0.0,6.0,1745.0,2.255,6.3
67,tm88304,My Favorite Brunette,MOVIE,1947,,87,"['thriller', 'crime', 'romance', 'comedy']",0.0,6.8,3404.0,3.3680000000000003,6.8
68,tm106125,Within Our Gates,MOVIE,1920,,74,"['drama', 'romance']",0.0,6.4,3098.0,4.79,5.7
69,tm107014,Way Down East,MOVIE,1920,,145,"['romance', 'drama']",0.0,7.4,5460.0,5.858,7.0
70,tm115008,Ghosts on the Loose,MOVIE,1943,,67,"['comedy', 'action', 'thriller']",0.0,5.0,1367.0,3.0189999999999997,4.6
71,tm106770,The Mark of Zorro,MOVIE,1920,,90,"['western', 'romance']",0.0,7.1,2505.0,3.576,7.3
72,tm89053,Terror by Night,MOVIE,1946,,60,"['thriller', 'drama', 'crime']",0.0,6.8,6070.0,5.282,6.7
73,tm84810,Till the Clouds Roll By,MOVIE,1946,,132,['music'],0.0,6.3,2406.0,2.7110000000000003,5.6
74,tm83280,King of the Zombies,MOVIE,1941,,67,"['comedy', 'horror']",0.0,5.2,2206.0,3.763,5.3
75,tm101000,Our Daily Bread,MOVIE,1934,,80,"['romance', 'drama']",0.0,7.0,1968.0,3.615,7.1
76,tm105223,Judge Priest,MOVIE,1934,,80,"['comedy', 'drama', 'romance']",0.0,6.2,2196.0,2.9960000000000004,6.5
77,tm91499,Angel and the Badman,MOVIE,1947,,100,"['western', 'romance']",0.0,6.8,5913.0,5.926,6.5
78,tm78387,That Uncertain Feeling,MOVIE,1941,,84,"['romance', 'comedy']",0.0,6.6,2676.0,2.747,6.6
79,tm142928,The Emperor Jones,MOVIE,1933,,75,"['drama', 'music']",0.0,6.4,1077.0,1.946,5.9
80,tm79455,The Mad Monster,MOVIE,1942,,77,"['horror', 'drama', 'romance', 'scifi']",0.0,3.5,1743.0,3.158,3.2
81,tm115888,Revolt of the Zombies,MOVIE,1936,,65,['horror'],0.0,3.4,1693.0,2.739,3.3
82,tm64510,Tulsa,MOVIE,1949,,90,"['drama', 'western', 'romance', 'action']",0.0,6.2,1197.0,2.557,6.1
83,tm17323,Captain Kidd,MOVIE,1945,,90,"['drama', 'history']",0.0,6.3,1757.0,4.113,6.1
84,tm75528,Tarzan of the Apes,MOVIE,1918,,60,['action'],0.0,5.8,819.0,1.849,5.1
85,tm59440,Riders of the Whistling Pines,MOVIE,1949,,70,"['western', 'music', 'action']",0.0,5.7,208.0,0.6,5.0
86,tm116645,The Woman of the Town,MOVIE,1943,,90,"['western', 'romance', 'action']",0.0,6.1,183.0,0.963,6.0
87,tm82159,Bowery at Midnight,MOVIE,1942,,61,"['horror', 'crime', 'thriller']",0.0,5.3,1113.0,3.302,5.4
88,tm91623,Dressed to Kill,MOVIE,1946,,72,['crime'],0.0,6.8,6050.0,5.978,6.6
89,tm115641,Little Lord Fauntleroy,MOVIE,1936,,102,"['drama', 'family']",0.0,7.2,2132.0,5.27,6.9
90,tm106886,The Last of the Mohicans,MOVIE,1920,,73,"['drama', 'romance', 'war', 'action']",0.0,6.7,1275.0,2.591,6.4
91,tm105675,Sex,MOVIE,1920,,87,"['drama', 'crime']",0.0,5.9,309.0,0.982,6.1
92,tm10223,The Iron Mask,MOVIE,1929,,103,"['action', 'drama', 'history', 'romance']",0.0,7.0,1272.0,2.273,6.9
93,tm127645,The Black Pirate,MOVIE,1926,,94,"['drama', 'action']",0.0,7.1,1892.0,4.019,6.9
94,tm67097,Jigsaw,MOVIE,1949,,70,"['thriller', 'crime', 'drama']",0.0,5.6,852.0,2.055,4.8
95,tm78612,Spooks Run Wild,MOVIE,1941,,65,"['horror', 'comedy']",0.0,5.4,1700.0,1.515,5.1
96,tm64369,"Swing High, Swing Low",MOVIE,1937,,92,"['drama', 'music', 'romance', 'comedy']",0.0,6.2,755.0,2.363,5.0
97,tm98294,Maniac,MOVIE,1934,,51,"['horror', 'scifi']",0.0,3.7,2458.0,3.3,3.7
98,tm89501,Scared to Death,MOVIE,1947,,65,"['thriller', 'horror']",0.0,4.0,1605.0,1.3719999999999999,4.2
99,tm7350,Glorifying the American Girl,MOVIE,1929,,95,"['music', 'comedy', 'drama']",0.0,5.8,717.0,2.303,5.7
100,tm115793,Lady of Burlesque,MOVIE,1943,,91,"['romance', 'comedy', 'music']",0.0,6.3,2397.0,3.87,5.4
101,tm134133,Tarzan the Fearless,MOVIE,1933,PG,228,"['action', 'romance', 'family']",0.0,4.9,711.0,1.795,3.6
102,tm162999,The Gorilla,MOVIE,1939,,68,"['thriller', 'comedy', 'horror']",0.0,4.8,1458.0,2.64,4.9
103,tm107305,Gung Ho!,MOVIE,1943,,88,"['drama', 'war', 'history']",0.0,6.0,1441.0,3.528,5.0
104,tm164439,Hop-a-long Cassidy,MOVIE,1935,,60,"['western', 'action', 'drama']",0.0,6.8,349.0,0.621,5.0
105,tm64700,Three Came Home,MOVIE,1950,,106,"['drama', 'war']",0.0,7.3,1871.0,2.421,6.8
106,tm4919,The Monster Maker,MOVIE,1944,,62,"['horror', 'scifi']",0.0,4.8,1106.0,1.445,5.2
107,tm110834,Yellowstone,MOVIE,1936,,63,"['drama', 'crime', 'romance', 'action']",0.0,5.3,142.0,2.7289999999999996,5.0
108,tm101797,Blue Steel,MOVIE,1934,,59,"['western', 'drama', 'action']",0.0,5.3,1586.0,4.457,4.9
109,tm161889,Nancy Drew... Reporter,MOVIE,1939,,68,"['comedy', 'crime', 'family']",0.0,6.6,1193.0,3.304,6.3
110,tm4086,One Body Too Many,MOVIE,1944,,75,"['thriller', 'comedy', 'horror']",0.0,5.3,1227.0,1.386,5.2
111,tm129565,Sparrows,MOVIE,1926,,84,['drama'],0.0,7.4,1334.0,2.1430000000000002,7.3
112,tm4401,Hollow Triumph,MOVIE,1950,,90,"['thriller', 'crime', 'drama']",0.0,6.7,2764.0,3.8989999999999996,6.5
113,tm90223,Dishonored Lady,MOVIE,1947,,85,"['drama', 'crime']",0.0,6.4,1384.0,1.995,5.6
114,tm66273,The Second Woman,MOVIE,1950,,91,"['drama', 'romance']",0.0,6.3,1209.0,3.21,5.7
115,tm58781,Quicksand,MOVIE,1950,,79,"['romance', 'drama', 'crime']",0.0,6.6,2368.0,3.571,6.1
116,tm163415,They Made Me a Criminal,MOVIE,1939,,92,"['drama', 'crime', 'sport']",0.0,6.8,2300.0,3.074,6.3
117,tm101294,Midnight,MOVIE,1934,,76,"['crime', 'drama', 'romance']",0.0,5.5,970.0,2.9939999999999998,5.2
118,tm156395,Suicide Squad,MOVIE,1935,,56,"['romance', 'action', 'drama']",0.0,4.2,127.0,1.469,8.3
119,tm110555,Stage Door Canteen,MOVIE,1943,,132,"['comedy', 'war', 'romance']",0.0,6.3,1671.0,3.045,6.2
120,tm73705,The Corpse Vanishes,MOVIE,1942,,64,"['scifi', 'horror']",0.0,4.5,3174.0,4.166,4.1
121,tm70023,Beyond Tomorrow,MOVIE,1940,,84,"['fantasy', 'romance', 'drama']",0.0,6.5,1847.0,2.241,6.0
122,tm2363,A Florida Enchantment,MOVIE,1914,,63,"['fantasy', 'comedy']",0.0,5.8,251.0,1.2819999999999998,4.4
123,tm116534,Why We Fight: The Battle of Russia,MOVIE,1943,,83,"['documentation', 'war', 'history']",0.0,7.1,1459.0,2.549,7.0
124,tm147347,The Eagle,MOVIE,1925,,73,"['romance', 'drama', 'history', 'action', 'comedy', 'european']",0.0,6.6,2012.0,3.318,6.5
125,tm86688,Whistle Stop,MOVIE,1946,,85,"['drama', 'crime']",0.0,5.5,1159.0,2.128,4.6
126,tm1521,'Neath the Arizona Skies,MOVIE,1934,,52,"['western', 'romance', 'action']",0.0,5.1,997.0,3.69,4.6
127,tm82883,Target for Tonight,MOVIE,1941,,48,"['documentation', 'war', 'drama']",0.0,6.3,352.0,0.61,6.0
128,tm66818,The Capture,MOVIE,1950,,91,"['drama', 'action', 'western', 'crime']",0.0,5.9,536.0,2.01,5.5
129,tm348410,Attack in the Pacific,MOVIE,1944,,52,"['war', 'documentation', 'history']",0.0,6.5,62.0,0.6,
130,tm5079,Under California Stars,MOVIE,1948,,70,"['western', 'action', 'music', 'comedy']",0.0,5.6,320.0,1.228,5.1
131,tm2767,The Marriage Circle,MOVIE,1924,,85,"['comedy', 'romance']",0.0,7.1,1264.0,1.5219999999999998,6.4
132,tm7057,Loaded Pistols,MOVIE,1948,,78,['western'],0.0,5.9,139.0,1.466,4.0
133,tm69475,Hoosier Schoolboy,MOVIE,1937,,62,['drama'],0.0,5.6,180.0,0.893,6.0
134,tm82769,Invisible Ghost,MOVIE,1941,,63,"['thriller', 'crime', 'drama', 'horror']",0.0,5.2,2188.0,3.565,5.4
135,tm73200,Li'l Abner,MOVIE,1940,G,78,"['comedy', 'romance']",0.0,4.9,457.0,3.424,8.5
136,tm81951,Hearts of the World,MOVIE,1918,,117,"['drama', 'war']",0.0,6.6,999.0,0.912,6.0
137,tm100065,Blind Husbands,MOVIE,1919,,89,"['drama', 'romance']",0.0,6.9,1538.0,1.585,6.3
138,tm20308,"Salome, Where She Danced",MOVIE,1945,PG-13,90,"['drama', 'western', 'war', 'music', 'romance']",0.0,5.4,318.0,2.405,3.3
139,tm76311,Tom Brown's School Days,MOVIE,1940,,86,['drama'],0.0,6.6,490.0,2.6489999999999996,7.8
140,tm7600,Billy The Kid Returns,MOVIE,1938,G,53,"['western', 'music', 'romance', 'comedy', 'action']",0.0,5.8,271.0,2.031,5.3
141,tm89848,Robin Hood of the Pecos,MOVIE,1941,,59,"['western', 'comedy', 'music']",0.0,5.9,191.0,0.688,
142,tm56124,High Lonesome,MOVIE,1950,PG,81,['western'],0.0,5.3,244.0,1.932,5.1
143,tm85884,Angel on My Shoulder,MOVIE,1946,,100,"['fantasy', 'comedy', 'romance']",0.0,6.8,2762.0,2.289,6.1
144,tm57795,The Stolen Jools,MOVIE,1931,,20,['comedy'],0.0,,,2.892,5.7
145,tm109893,City Without Men,MOVIE,1943,,75,"['drama', 'crime']",0.0,5.3,128.0,1.726,5.0
146,tm7457,The Terror of Tiny Town,MOVIE,1938,,62,"['comedy', 'western', 'family', 'music', 'romance', 'action']",0.0,3.9,1760.0,2.285,3.3
147,tm133278,Sagebrush Trail,MOVIE,1933,,54,"['western', 'action', 'drama', 'romance']",0.0,5.4,1232.0,3.853,5.4
148,tm158617,Murder by Television,MOVIE,1935,,53,"['horror', 'scifi', 'thriller']",0.0,4.1,674.0,1.9969999999999999,3.5
149,tm2211,A Shriek in the Night,MOVIE,1933,,66,"['thriller', 'crime', 'romance', 'action', 'sport']",0.0,5.2,948.0,1.168,5.1
150,tm109693,The Milky Way,MOVIE,1936,,89,"['comedy', 'family', 'sport', 'romance']",0.0,6.5,1671.0,1.3559999999999999,6.1
151,tm2878,The Monster Walks,MOVIE,1932,,60,"['thriller', 'horror']",0.0,4.1,939.0,3.5180000000000002,4.5
152,tm163340,The New Adventures of Tarzan,MOVIE,1935,,70,"['action', 'crime', 'family']",0.0,4.4,194.0,0.785,3.0
153,tm3836,Lumberjack,MOVIE,1944,,65,"['western', 'drama', 'music', 'action']",0.0,6.4,175.0,1.4,5.7
154,tm140747,Little Annie Rooney,MOVIE,1925,,95,"['comedy', 'drama']",0.0,6.8,974.0,2.045,7.0
155,tm162886,The Patchwork Girl of Oz,MOVIE,1914,,81,"['fantasy', 'comedy', 'family']",0.0,5.4,477.0,0.98,5.3
156,tm96440,The Ghost Walks,MOVIE,1934,,69,"['horror', 'comedy', 'thriller']",0.0,5.6,502.0,1.6469999999999998,5.3
157,tm88566,The Strange Woman,MOVIE,1946,,100,"['romance', 'thriller', 'drama']",0.0,6.6,2048.0,2.443,6.3
158,tm446591,Jivin' in Bebop,MOVIE,1946,,59,"['documentation', 'music']",0.0,6.8,48.0,1.4,6.0
159,tm15604,Blood on the Sun,MOVIE,1945,,93,"['drama', 'romance', 'thriller', 'war']",0.0,6.0,2020.0,4.504,5.7
160,tm89128,The Perils of Pauline,MOVIE,1947,,96,"['comedy', 'music', 'drama']",0.0,6.4,1172.0,2.535,6.5
161,tm66957,The Big Cat,MOVIE,1949,,75,"['western', 'action', 'romance', 'drama']",0.0,5.4,236.0,1.8780000000000001,3.0
162,tm56395,"Parlor, Bedroom and Bath",MOVIE,1931,,73,['comedy'],0.0,6.1,885.0,3.0989999999999998,5.7
163,tm1102,23 1/2 Hours Leave,MOVIE,1937,,72,"['comedy', 'music', 'war']",0.0,5.1,52.0,1.4,
164,tm110469,Daniel Boone,MOVIE,1936,,75,"['western', 'family', 'history', 'romance']",0.0,5.6,291.0,2.375,4.3
165,tm165325,The Pace That Kills,MOVIE,1935,,68,"['drama', 'crime']",0.0,3.6,643.0,1.531,2.6
166,tm153258,The Flying Deuces,MOVIE,1939,,69,"['comedy', 'war', 'family']",0.0,6.8,5164.0,6.295,6.4
167,tm99314,True Heart Susie,MOVIE,1919,,87,"['drama', 'romance', 'comedy']",0.0,6.9,1796.0,1.982,7.1
168,tm6242,Mr. Robinson Crusoe,MOVIE,1932,,76,"['action', 'comedy', 'family', 'romance']",0.0,5.6,429.0,1.945,6.3
169,tm53874,The Painted Desert,MOVIE,1931,,79,['western'],0.0,5.1,700.0,2.041,5.0
170,tm82044,Secret of the Wastelands,MOVIE,1941,,66,"['western', 'action']",0.0,6.6,169.0,0.961,
171,tm99988,Randy Rides Alone,MOVIE,1934,,53,"['western', 'action', 'romance']",0.0,5.3,1060.0,2.8110000000000004,4.9
172,tm1345,Abilene Town,MOVIE,1946,,89,"['western', 'romance', 'action']",0.0,6.2,1000.0,2.833,5.3
173,tm64603,Port of New York,MOVIE,1949,,82,"['crime', 'drama', 'thriller']",0.0,6.0,920.0,3.025,4.7
174,tm85410,One Exciting Night,MOVIE,1922,,143,"['crime', 'comedy', 'horror']",0.0,5.5,150.0,0.9309999999999999,5.5
175,tm115918,Hi Diddle Diddle,MOVIE,1943,,72,"['comedy', 'romance']",0.0,6.7,583.0,1.6130000000000002,7.7
176,tm67692,Wild Weed,MOVIE,1949,,70,['drama'],0.0,4.3,438.0,1.4,4.5
177,tm88677,Love Laughs at Andy Hardy,MOVIE,1946,,93,"['comedy', 'romance', 'family']",0.0,5.9,699.0,1.729,5.3
178,tm88617,The Fabulous Dorseys,MOVIE,1947,,88,"['drama', 'music', 'romance']",0.0,5.6,571.0,1.7890000000000001,5.3
179,tm162830,The Hoosier Schoolmaster,MOVIE,1935,,75,['drama'],0.0,5.7,63.0,0.871,5.0
180,tm137977,I Cover the Waterfront,MOVIE,1933,,75,"['romance', 'drama', 'crime']",0.0,6.3,594.0,2.412,5.8
181,tm156388,The Desert Trail,MOVIE,1935,G,54,"['western', 'action', 'romance']",0.0,5.3,928.0,2.847,4.7
182,tm98597,Marie Galante,MOVIE,1934,,88,"['thriller', 'drama', 'romance']",0.0,5.7,358.0,2.0140000000000002,4.6
183,tm162381,The Dawn Rider,MOVIE,1935,,52,"['western', 'drama', 'action']",0.0,5.1,1178.0,3.4610000000000003,4.8
184,tm997,The Admiral Was a Lady,MOVIE,1950,G,87,"['romance', 'comedy']",0.0,5.8,356.0,2.222,6.1
185,tm6793,The Rage of Paris,MOVIE,1938,,78,"['comedy', 'romance']",0.0,7.0,853.0,3.3360000000000003,6.2
186,tm2601,Why We Fight: The Battle of China,MOVIE,1944,,65,"['documentation', 'war', 'history']",0.0,7.0,725.0,1.89,6.4
187,tm59169,The Man Who Cheated Himself,MOVIE,1950,,81,"['thriller', 'crime', 'drama']",0.0,6.8,2322.0,3.388,5.9
188,tm72444,Lucky Ghost,MOVIE,1942,PG,61,"['comedy', 'thriller']",0.0,5.9,186.0,0.81,6.6
189,tm67007,Outpost in Morocco,MOVIE,1949,,92,['action'],0.0,5.2,447.0,3.667,4.9
190,tm64939,The Sundowners,MOVIE,1950,,83,['western'],0.0,5.6,480.0,1.4780000000000002,5.8
191,tm108526,Rogue of the Range,MOVIE,1936,,56,"['western', 'drama', 'romance', 'action']",0.0,5.7,91.0,1.21,
192,tm5402,Bill and Coo,MOVIE,1948,,61,"['family', 'fantasy']",0.0,5.5,271.0,1.4769999999999999,6.8
193,tm10553,Saleslady,MOVIE,1938,,65,"['drama', 'comedy', 'romance']",0.0,5.4,159.0,1.96,
194,tm218984,'Neath Canadian Skies,MOVIE,1946,,41,['western'],0.0,6.6,27.0,0.903,4.0
195,tm76749,Mr. Wise Guy,MOVIE,1942,,70,"['drama', 'comedy', 'romance']",0.0,5.6,512.0,2.501,6.2
196,tm6542,Rawhide,MOVIE,1938,,58,"['western', 'sport', 'action', 'music', 'romance']",0.0,5.6,167.0,1.122,7.4
197,tm8894,Tarzan's Revenge,MOVIE,1938,,70,"['romance', 'action', 'comedy', 'family']",0.0,4.8,599.0,1.4,4.3
198,tm163500,Condemned to Live,MOVIE,1935,,67,"['thriller', 'drama', 'horror']",0.0,4.8,496.0,2.345,4.9
199,tm85300,Outlaws of the Desert,MOVIE,1941,,66,"['western', 'action']",0.0,5.8,151.0,1.101,
200,tm15681,Why We Fight: War Comes to America,MOVIE,1945,,70,"['war', 'documentation']",0.0,,,1.84,6.8
201,tm4442,Speak Easily,MOVIE,1932,,81,['comedy'],0.0,5.8,1017.0,2.6639999999999997,6.4
202,tm164354,Texas Terror,MOVIE,1935,,50,"['western', 'action', 'drama']",0.0,5.1,957.0,3.7060000000000004,4.8
203,tm87782,Wide Open Town,MOVIE,1941,,79,['western'],0.0,6.6,215.0,1.023,
204,tm23348,Joan the Woman,MOVIE,1916,,138,"['drama', 'war', 'history']",0.0,6.4,585.0,3.011,5.7
205,tm84796,My Pal Trigger,MOVIE,1946,,79,"['western', 'drama', 'music', 'action']",0.0,6.4,505.0,3.636,6.0
206,tm54261,Indiscreet,MOVIE,1931,,92,"['drama', 'romance', 'comedy']",0.0,6.2,1447.0,1.062,5.8
207,tm80661,The Son of Monte Cristo,MOVIE,1940,,102,"['action', 'drama', 'romance']",0.0,6.2,791.0,5.124,6.0
208,tm118270,Winterset,MOVIE,1936,,77,"['drama', 'romance', 'crime']",0.0,6.2,431.0,2.6489999999999996,5.5
209,tm1227,'Neath Brooklyn Bridge,MOVIE,1942,,61,"['romance', 'war', 'comedy', 'drama']",0.0,5.8,659.0,1.8090000000000002,6.9
210,tm114201,Ghost Town,MOVIE,1936,,56,"['western', 'romance', 'action']",0.0,5.9,74.0,1.14,
211,tm67830,Something to Sing About,MOVIE,1937,,93,['comedy'],0.0,6.2,912.0,0.833,6.2
212,tm66036,Borderline,MOVIE,1950,,88,"['thriller', 'crime', 'drama']",0.0,6.0,1367.0,1.936,5.4
213,tm163136,Nurse Edith Cavell,MOVIE,1939,,97,"['drama', 'war']",0.0,6.6,335.0,1.256,6.4
214,tm161419,Eternally Yours,MOVIE,1939,,95,"['drama', 'romance', 'comedy']",0.0,5.7,758.0,3.951,5.5
215,tm110888,This Is the Army,MOVIE,1943,,121,"['romance', 'war', 'comedy']",0.0,5.8,1146.0,2.845,6.2
216,tm100001,The Lucky Texan,MOVIE,1934,,61,"['western', 'action', 'romance']",0.0,5.6,1213.0,4.079,4.7
217,tm156591,Irish Luck,MOVIE,1939,,58,"['comedy', 'action', 'crime']",0.0,5.5,204.0,0.6,5.5
